sample;PE.STN4L_00001;PE.STN4L_00002;PE.STN4L_00006;PE.STN4L_00007;PE.STN4L_00008;PE.STN4L_00010;PE.STN4L_00014;PE.STN4L_00018;PE.STN4L_00020;PE.STN4L_00026;PE.STN4L_00028;PE.STN4L_00029;PE.STN4L_00031;PE.STN4L_00045;PE.STN4L_00047;PE.STN4L_00048;PE.STN4L_00058;PE.STN4L_00059;PE.STN4L_00061;PE.STN4L_00062;PE.STN4L_00064;PE.STN4L_00066;PE.STN4L_00069;PE.STN4L_00070;PE.STN4L_00071;PE.STN4L_00072;PE.STN4L_00073;PE.STN4L_00074;PE.STN4L_00075;PE.STN4L_00076;PE.STN4L_00081;PE.STN4L_00083;PE.STN4L_00088;PE.STN4L_00100;PE.STN4L_00102;PE.STN4L_00103;PE.STN4L_00104;PE.STN4L_00105;PE.STN4L_00106;PE.STN4L_00107;PE.STN4L_00108;PE.STN4L_00109;PE.STN4L_00112;PE.STN4L_00113;PE.STN4L_00114;PE.STN4L_00116;PE.STN4L_00117;PE.STN4L_00119;PE.STN4L_00122;PE.STN4L_00123;PE.STN4L_00124;PE.STN4L_00127;PE.STN4L_00129;PE.STN4L_00130;PE.STN4L_00133;PE.STN4L_00142;PE.STN4L_00143;PE.STN4L_00144;PE.STN4L_00145;PE.STN4L_00147;PE.STN4L_00148;PE.STN4L_00156;PE.STN4L_00171;PE.STN4L_00189;PE.STN4L_00192;PE.STN4L_00195;PE.STN4L_00201;PE.STN4L_00203;PE.STN4L_00206;PE.STN4L_00207;PE.STN4L_00236;PE.STN4L_00252;PE.STN4L_00259;PE.STN4L_00260;PE.STN4L_00261;PE.STN4L_00262;PE.STN4L_00263;PE.STN4L_00266;PE.STN4L_00270;PE.STN4L_00277;PE.STN4L_00278;PE.STN4L_00279;PE.STN4L_00280;PE.STN4L_00281;PE.STN4L_00283;PE.STN4L_00287;PE.STN4L_00288;PE.STN4L_00290;PE.STN4L_00293;PE.STN4L_00294;PE.STN4L_00295;PE.STN4L_00296;PE.STN4L_00297;PE.STN4L_00298;PE.STN4L_00301;PE.STN4L_00302;PE.STN4L_00303;PE.STN4L_00304;PE.STN4L_00305;PE.STN4L_00306;PE.STN4L_00309;PE.STN4L_00313;PE.STN4L_00314;PE.STN4L_00315;PE.STN4L_00323;PE.STN4L_00341;PE.STN4L_00345;PE.STN4L_00346;PE.STN4L_00349;PE.STN4L_00350;PE.STN4L_00351;PE.STN4L_00359;PE.STN4L_00361;PE.STN4L_00364;PE.STN4L_00365;PE.STN4L_00367;PE.STN4L_00368;PE.STN4L_00370;PE.STN4L_00371;PE.STN4L_00373;PE.STN4L_00378;PE.STN4L_00380;PE.STN4L_00381;PE.STN4L_00391;PE.STN4L_00393;PE.STN4L_00394;PE.STN4L_00399;PE.STN4L_00402;PE.STN4L_00403;PE.STN4L_00406;PE.STN4L_00407;PE.STN4L_00409;PE.STN4L_00411;PE.STN4L_00414;PE.STN4L_00416;PE.STN4L_00418;PE.STN4L_00419;PE.STN4L_00420;PE.STN4L_00421;PE.STN4L_00422;PE.STN4L_00423;PE.STN4L_00424;PE.STN4L_00428;PE.STN4L_00429;PE.STN4L_00435;PE.STN4L_00440;PE.STN4L_00441;PE.STN4L_00442;PE.STN4L_00444;PE.STN4L_00445;PE.STN4L_00446;PE.STN4L_00449;PE.STN4L_00450;PE.STN4L_00451;PE.STN4L_00452;PE.STN4L_00454;PE.STN4L_00458;PE.STN4L_00464;PE.STN4L_00465;PE.STN4L_00467;PE.STN4L_00473;PE.STN4L_00474;PE.STN4L_00475;PE.STN4L_00476;PE.STN4L_00477;PE.STN4L_00478;PE.STN4L_00479;PE.STN4L_00480;PE.STN4L_00486;PE.STN4L_00487;PE.STN4L_00488;PE.STN4L_00490;PE.STN4L_00491;PE.STN4L_00497;PE.STN4L_00503;PE.STN4L_00504;PE.STN4L_00516;PE.STN4L_00520;PE.STN4L_00521;PE.STN4L_00523;PE.STN4L_00524;PE.STN4L_00536;PE.STN4L_00538;PE.STN4L_00544;PE.STN4L_00545;PE.STN4L_00548;PE.STN4L_00550;PE.STN4L_00551;PE.STN4L_00552;PE.STN4L_00553;PE.STN4L_00554;PE.STN4L_00556;PE.STN4L_00557;PE.STN4L_00561;PE.STN4L_00568;PE.STN4L_00572;PE.STN4L_00573;PE.STN4L_00574;PE.STN4L_00575;PE.STN4L_00589;PE.STN4L_00604;PE.STN4L_00610;PE.STN4L_00611;PE.STN4L_00629;PE.STN4L_00642;PE.STN4L_00651;PE.STN4L_00663;PE.STN4L_00667;PE.STN4L_00668;PE.STN4L_00671;PE.STN4L_00673;PE.STN4L_00674;PE.STN4L_00675;PE.STN4L_00686;PE.STN4L_00687;PE.STN4L_00688;PE.STN4L_00690;PE.STN4L_00691;PE.STN4L_00698;PE.STN4L_00720;PE.STN4L_00728;PE.STN4L_00729;PE.STN4L_00730;PE.STN4L_00742;PE.STN4L_00743;PE.STN4L_00747;PE.STN4L_00748;PE.STN4L_00749;PE.STN4L_00750;PE.STN4L_00759;PE.STN4L_00763;PE.STN4L_00778;PE.STN4L_00779;PE.STN4L_00782;PE.STN4L_00784;PE.STN4L_00787;PE.STN4L_00788;PE.STN4L_00794;PE.STN4L_00795;PE.STN4L_00796;PE.STN4L_00797;PE.STN4L_00800;PE.STN4L_00803;PE.STN4L_00804;PE.STN4L_00806;PE.STN4L_00809;PE.STN4L_00810;PE.STN4L_00812;PE.STN4L_00813;PE.STN4L_00816;PE.STN4L_00817;PE.STN4L_00820;PE.STN4L_00821;PE.STN4L_00822;PE.STN4L_00823;PE.STN4L_00824;PE.STN4L_00825;PE.STN4L_00826;PE.STN4L_00828;PE.STN4L_00829;PE.STN4L_00832;PE.STN4L_00834;PE.STN4L_00837;PE.STN4L_00839;PE.STN4L_00840;PE.STN4L_00842;PE.STN4L_00843;PE.STN4L_00863;PE.STN4L_00865;PE.STN4L_00869;PE.STN4L_00870;PE.STN4L_00872;PE.STN4L_00888;PE.STN4L_00892;PE.STN4L_00893;PE.STN4L_00895;PE.STN4L_00896;PE.STN4L_00897;PE.STN4L_00898;PE.STN4L_00899;PE.STN4L_00901;PE.STN4L_00904;PE.STN4L_00908;PE.STN4L_00909;PE.STN4L_00914;PE.STN4L_00915;PE.STN4L_00916;PE.STN4L_00918;PE.STN4L_00921;PE.STN4L_00922;PE.STN4L_00925;PE.STN4L_00926;PE.STN4L_00929;PE.STN4L_00930;PE.STN4L_00932;PE.STN4L_00939;PE.STN4L_00940;PE.STN4L_00942;PE.STN4L_00944;PE.STN4L_00945;PE.STN4L_00949;PE.STN4L_00950;PE.STN4L_00952;PE.STN4L_00956;PE.STN4L_00957;PE.STN4L_00966;PE.STN4L_00970;PE.STN4L_00977;PE.STN4L_00979;PE.STN4L_00984;PE.STN4L_00985;PE.STN4L_00988;PE.STN4L_00989;PE.STN4L_00994;PE.STN4L_00995;PE.STN4L_00998;PE.STN4L_00999;PE.STN4L_01006;PE.STN4L_01008;PE.STN4L_01009;PE.STN4L_01014;PE.STN4L_01017;PE.STN4L_01020;PE.STN4L_01023;PE.STN4L_01033;PE.STN4L_01041;PE.STN4L_01052;PE.STN4L_01053;PE.STN4L_01063;PE.STN4L_01064;PE.STN4L_01066;PE.STN4L_01067;PE.STN4L_01068;PE.STN4L_01069;PE.STN4L_01071;PE.STN4L_01078;PE.STN4L_01087;PE.STN4L_01088;PE.STN4L_01097;PE.STN4L_01103;PE.STN4L_01105;PE.STN4L_01106;PE.STN4L_01107;PE.STN4L_01108;PE.STN4L_01109;PE.STN4L_01110;PE.STN4L_01111;PE.STN4L_01112;PE.STN4L_01113;PE.STN4L_01114;PE.STN4L_01117;PE.STN4L_01122;PE.STN4L_01125;PE.STN4L_01131;PE.STN4L_01140;PE.STN4L_01141;PE.STN4L_01144;PE.STN4L_01147;PE.STN4L_01159;PE.STN4L_01160;PE.STN4L_01161;PE.STN4L_01168;PE.STN4L_01169;PE.STN4L_01172;PE.STN4L_01178;PE.STN4L_01179;PE.STN4L_01180;PE.STN4L_01182;PE.STN4L_01184;PE.STN4L_01185;PE.STN4L_01188;PE.STN4L_01189;PE.STN4L_01190;PE.STN4L_01191;PE.STN4L_01194;PE.STN4L_01195;PE.STN4L_01196;PE.STN4L_01197;PE.STN4L_01200;PE.STN4L_01202;PE.STN4L_01203;PE.STN4L_01212;PE.STN4L_01213;PE.STN4L_01216;PE.STN4L_01217;PE.STN4L_01218;PE.STN4L_01219;PE.STN4L_01221;PE.STN4L_01223;PE.STN4L_01224;PE.STN4L_01225;PE.STN4L_01226;PE.STN4L_01227;PE.STN4L_01228;PE.STN4L_01230;PE.STN4L_01231;PE.STN4L_01232;PE.STN4L_01233;PE.STN4L_01238;PE.STN4L_01249;PE.STN4L_01253;PE.STN4L_01256;PE.STN4L_01257;PE.STN4L_01260;PE.STN4L_01263;PE.STN4L_01264;PE.STN4L_01271;PE.STN4L_01272;PE.STN4L_01279;PE.STN4L_01282;PE.STN4L_01284;PE.STN4L_01285;PE.STN4L_01288;PE.STN4L_01289;PE.STN4L_01291;PE.STN4L_01292;PE.STN4L_01293;PE.STN4L_01295;PE.STN4L_01306;PE.STN4L_01307;PE.STN4L_01308;PE.STN4L_01309;PE.STN4L_01311;PE.STN4L_01312;PE.STN4L_01313;PE.STN4L_01314;PE.STN4L_01315;PE.STN4L_01316;PE.STN4L_01318;PE.STN4L_01321;PE.STN4L_01322;PE.STN4L_01323;PE.STN4L_01327;PE.STN4L_01328;PE.STN4L_01337;PE.STN4L_01339;PE.STN4L_01342;PE.STN4L_01362;PE.STN4L_01363;PE.STN4L_01365;PE.STN4L_01366;PE.STN4L_01371;PE.STN4L_01373;PE.STN4L_01375;PE.STN4L_01382;PE.STN4L_01385;PE.STN4L_01386;PE.STN4L_01389;PE.STN4L_01392;PE.STN4L_01393;PE.STN4L_01394;PE.STN4L_01395;PE.STN4L_01398;PE.STN4L_01401;PE.STN4L_01403;PE.STN4L_01404;PE.STN4L_01410;PE.STN4L_01416;PE.STN4L_01418;PE.STN4L_01420;PE.STN4L_01430;PE.STN4L_01431;PE.STN4L_01432;PE.STN4L_01433;PE.STN4L_01434;PE.STN4L_01435;PE.STN4L_01437;PE.STN4L_01439;PE.STN4L_01440;PE.STN4L_01441;PE.STN4L_01449;PE.STN4L_01452;PE.STN4L_01453;PE.STN4L_01470;PE.STN4L_01473;PE.STN4L_01474;PE.STN4L_01475;PE.STN4L_01476;PE.STN4L_01478;PE.STN4L_01479;PE.STN4L_01480;PE.STN4L_01485;PE.STN4L_01488;PE.STN4L_01489;PE.STN4L_01496;PE.STN4L_01502;PE.STN4L_01505;PE.STN4L_01506;PE.STN4L_01507;PE.STN4L_01508;PE.STN4L_01512;PE.STN4L_01534;PE.STN4L_01536;PE.STN4L_01537;PE.STN4L_01538;PE.STN4L_01541;PE.STN4L_01544;PE.STN4L_01564;PE.STN4L_01565;PE.STN4L_01566;PE.STN4L_01569;PE.STN4L_01571;PE.STN4L_01576;PE.STN4L_01577;PE.STN4L_01579;PE.STN4L_01580;PE.STN4L_01587;PE.STN4L_01590;PE.STN4L_01591;PE.STN4L_01622;PE.STN4L_01623;PE.STN4L_01627;PE.STN4L_01631;PE.STN4L_01634;PE.STN4L_01636;PE.STN4L_01640;PE.STN4L_01642;PE.STN4L_01647;PE.STN4L_01650;PE.STN4L_01651;PE.STN4L_01652;PE.STN4L_01654;PE.STN4L_01656;PE.STN4L_01657;PE.STN4L_01658;PE.STN4L_01660;PE.STN4L_01691;PE.STN4L_01692;PE.STN4L_01694;PE.STN4L_01696;PE.STN4L_01697;PE.STN4L_01700;PE.STN4L_01706;PE.STN4L_01707;PE.STN4L_01709;PE.STN4L_01710;PE.STN4L_01716;PE.STN4L_01717;PE.STN4L_01718;PE.STN4L_01719;PE.STN4L_01720;PE.STN4L_01725;PE.STN4L_01726;PE.STN4L_01727;PE.STN4L_01728;PE.STN4L_01734;PE.STN4L_01735;PE.STN4L_01736;PE.STN4L_01737;PE.STN4L_01740;PE.STN4L_01747;PE.STN4L_01764;PE.STN4L_01766;PE.STN4L_01777;PE.STN4L_01782;PE.STN4L_01784;PE.STN4L_01785;PE.STN4L_01790;PE.STN4L_01795;PE.STN4L_01796;PE.STN4L_01815;PE.STN4L_01818;PE.STN4L_01819;PE.STN4L_01820;PE.STN4L_01821;PE.STN4L_01822;PE.STN4L_01823;PE.STN4L_01824;PE.STN4L_01825;PE.STN4L_01826;PE.STN4L_01827;PE.STN4L_01828;PE.STN4L_01830;PE.STN4L_01831;PE.STN4L_01832;PE.STN4L_01833;PE.STN4L_01834;PE.STN4L_01835;PE.STN4L_01836;PE.STN4L_01837;PE.STN4L_01838;PE.STN4L_01840;PE.STN4L_01841;PE.STN4L_01842;PE.STN4L_01843;PE.STN4L_01844;PE.STN4L_01845;PE.STN4L_01846;PE.STN4L_01847;PE.STN4L_01848;PE.STN4L_01856;PE.STN4L_01862;PE.STN4L_01877;PE.STN4L_01889;PE.STN4L_01892;PE.STN4L_01895;PE.STN4L_01897;PE.STN4L_01898;PE.STN4L_01899;PE.STN4L_01900;PE.STN4L_01901;PE.STN4L_01910;PE.STN4L_01911;PE.STN4L_01916;PE.STN4L_01919;PE.STN4L_01932;PE.STN4L_01938;PE.STN4L_01939;PE.STN4L_01951;PE.STN4L_01956;PE.STN4L_01958;PE.STN4L_01959;PE.STN4L_01962;PE.STN4L_01966;PE.STN4L_01967;PE.STN4L_01979;PE.STN4L_01981;PE.STN4L_01982;PE.STN4L_01986;PE.STN4L_01988;PE.STN4L_01989;PE.STN4L_01991;PE.STN4L_01992;PE.STN4L_01993;PE.STN4L_01994;PE.STN4L_01995;PE.STN4L_01996;PE.STN4L_01997;PE.STN4L_02005;PE.STN4L_02009;PE.STN4L_02010;PE.STN4L_02012;PE.STN4L_02014;PE.STN4L_02016;PE.STN4L_02020;PE.STN4L_02021;PE.STN4L_02024;PE.STN4L_02025;PE.STN4L_02038;PE.STN4L_02039;PE.STN4L_02040;PE.STN4L_02042;PE.STN4L_02043;PE.STN4L_02045;PE.STN4L_02053;PE.STN4L_02054;PE.STN4L_02055;PE.STN4L_02058;PE.STN4L_02059;PE.STN4L_02063;PE.STN4L_02064;PE.STN4L_02065;PE.STN4L_02073;PE.STN4L_02080;PE.STN4L_02082;PE.STN4L_02084;PE.STN4L_02085;PE.STN4L_02087;PE.STN4L_02096;PE.STN4L_02097;PE.STN4L_02098;PE.STN4L_02099;PE.STN4L_02100;PE.STN4L_02105;PE.STN4L_02110;PE.STN4L_02111;PE.STN4L_02139;PE.STN4L_02140;PE.STN4L_02142;PE.STN4L_02151;PE.STN4L_02152;PE.STN4L_02155;PE.STN4L_02156;PE.STN4L_02157;PE.STN4L_02159;PE.STN4L_02160;PE.STN4L_02162;PE.STN4L_02163;PE.STN4L_02166;PE.STN4L_02168;PE.STN4L_02169;PE.STN4L_02172;PE.STN4L_02178;PE.STN4L_02179;PE.STN4L_02180;PE.STN4L_02190;PE.STN4L_02191;PE.STN4L_02194;PE.STN4L_02195;PE.STN4L_02196;PE.STN4L_02202;PE.STN4L_02208;PE.STN4L_02209;PE.STN4L_02210;PE.STN4L_02211;PE.STN4L_02214;PE.STN4L_02216;PE.STN4L_02217;PE.STN4L_02221;PE.STN4L_02225;PE.STN4L_02236;PE.STN4L_02238;PE.STN4L_02242;PE.STN4L_02248;PE.STN4L_02250;PE.STN4L_02259;PE.STN4L_02260;PE.STN4L_02265;PE.STN4L_02266;PE.STN4L_02279;PE.STN4L_02282;PE.STN4L_02285;PE.STN4L_02296;PE.STN4L_02299
I213_B_t31;8.252783731;7.535238299;8.000349163;8.836409202;7.493965349;8.52114727;8.006578752;8.010201192;8.753442876;8.294515334;9.017046035;9.533555258;8.242339141;8.702587147;9.483136977;9.895000668;9.205930885;7.801209929;7.639015333;8.920092863;8.90051373;8.09819706;8.303921704;8.191261897;8.199306604;9.193971883;8.855797888;9.55086553;8.794306249;8.868503834;7.547462012;9.219933271;7.353492261;10.17401517;9.403507371;9.093273901;8.595808882;9.066784301;8.872313285;8.312512285;9.570237902;8.894378042;8.878815482;8.486762902;8.106101312;7.594141893;7.464680906;9.109063021;7.377946994;7.909264223;7.20514864;7.712261173;7.958283877;8.697185853;7.833413222;7.167879762;8.218466064;7.99917222;8.139361195;10.08591526;9.781184817;7.238744671;7.11381582;7.610235944;7.616660229;8.132021379;8.306256992;7.839803875;7.91556406;8.302464553;7.605176941;7.989555709;8.319172719;7.929551875;7.435066903;7.852826283;8.49538542;8.961713168;7.411870614;8.964378697;8.173932924;9.563477107;8.625753517;8.412044777;8.28867579;8.056117719;9.086203484;8.38344504;8.764758277;8.92957867;9.163086384;7.323062446;8.357820018;8.059277784;8.428674447;8.123254681;8.856388473;7.954478089;8.546313261;8.910254686;7.783423538;9.110448638;8.056022336;9.027643499;8.106138806;7.332360184;8.16100781;8.071603097;8.224486992;8.274906244;7.81322199;7.731477;7.372350884;8.332441503;8.52847238;8.096337061;8.400067656;7.266778967;9.016466878;7.568079546;8.141858013;9.209048169;9.859921541;8.744566833;8.500282397;8.735669556;7.36161445;7.266567571;9.131942632;8.051329019;7.096121037;8.21923148;9.264834553;8.61436214;8.810987584;8.235863799;8.121393711;9.345408788;9.415274708;9.978866949;7.895541266;8.770869953;8.696922177;8.32770817;9.666756247;7.770291318;9.496320898;8.954046449;8.665192414;7.725073433;8.767153788;7.269558204;8.900288842;7.907359077;8.438259838;8.169798317;8.094171901;8.707509436;8.452110804;8.02510684;8.033910491;9.267825279;7.53969754;9.157927647;9.095908211;8.629770202;8.852421515;8.57369772;8.654772619;8.264653556;8.320553945;7.556417601;8.125236558;8.311941451;7.550018699;7.973000587;7.575522323;7.51567229;8.312166516;8.415490728;8.667548456;7.758154039;7.319312433;8.64357658;9.132427934;8.16580667;9.079128435;8.602450626;8.929560084;9.132291455;8.413741368;8.574324832;8.168550515;7.274302549;7.354571353;7.398360269;8.72061614;7.520736923;8.539301028;8.128024017;7.3544982;7.304572155;8.065399694;7.169934774;8.193052829;8.261626715;7.16819368;7.923284066;6.879590409;8.713876161;7.806894601;9.008909525;8.697233278;8.472811301;8.444294042;8.140251407;9.562626967;8.297159582;7.771869334;9.245299929;7.938685197;8.779770161;8.935756798;9.205726733;8.546450365;8.541923266;8.078107903;9.544284118;10.06561118;7.446002239;7.791161644;8.615490855;8.221644146;8.931843096;7.297301128;8.32491005;9.425773099;9.197945248;8.152679321;8.308877461;8.147727454;7.89421234;9.142696069;7.435363399;8.327288207;8.091239839;7.818683384;7.895530919;7.704461929;8.826935796;8.886452475;9.251952404;7.884763652;9.521359296;8.695175614;8.81273192;9.04664919;8.92483011;9.183101689;8.932220532;8.446451627;8.772968048;8.180859685;8.923828309;8.324358666;8.148493502;9.57754572;7.994318744;7.88825267;8.198072857;8.420063868;9.015922926;8.853695048;8.74863883;7.660759095;8.308939612;8.50361267;7.692549154;8.366599515;7.194674594;8.434518371;7.685859885;9.280417185;8.150669985;7.392175005;8.091656301;7.515236026;8.503816542;7.657940467;8.359859649;8.426282152;8.089877915;7.413221672;8.97148572;10.13069958;8.491024665;8.657817881;9.040379595;8.089292439;7.907862142;8.016884073;8.660242138;7.52438284;7.584741819;8.912379963;8.245415782;9.472782556;8.139833528;10.41995311;7.989773672;8.315161559;7.820666234;7.869552556;8.214458405;9.029127514;6.908142419;8.081755747;8.551597576;7.731362237;8.550026419;7.027814055;8.452572889;8.100709153;8.322822554;8.81209267;8.227928856;8.755473259;8.776153295;8.600224659;8.104157119;7.392168458;8.550950583;8.696405923;8.397564565;7.830607165;9.11120321;9.073796338;8.310348841;8.197325996;7.92449298;7.942867091;8.729568279;10.34790612;7.949553502;8.383376589;10.20368621;9.317572318;10.2058221;9.075870892;9.524507352;8.926347989;8.856354761;8.050555582;8.385449917;9.671283055;9.765384271;8.082872759;8.739652808;8.048812639;7.765943299;9.187607567;7.635771949;8.665030857;9.410021714;8.118280918;7.331344202;8.401350967;7.552869628;8.467419788;8.66861537;8.111152666;7.617908391;8.316880228;7.717327753;8.195170556;9.435702274;7.62053746;6.95277849;8.903797735;7.502345808;7.663680562;9.354427455;8.455046111;7.734346425;7.793782976;7.98327762;8.66617871;7.766221985;8.649163176;8.014301678;8.88838022;8.627166974;7.904793055;7.476977184;8.542722291;7.02914923;8.406871128;9.441623292;8.906417599;8.474688574;8.71988359;8.620084721;8.806315696;9.30983319;7.834931701;8.214936244;7.823130956;8.439481919;9.209349266;8.979464668;7.473075211;8.855732255;8.880118513;8.39289227;9.294493596;8.803255293;9.438295121;8.569895792;9.030936512;7.924503723;7.35095088;8.121653894;8.365565213;7.172073095;8.689037535;7.678203951;8.565578276;8.793859658;7.811896353;8.648743222;8.34918562;9.577050836;9.617170877;9.022845995;8.07320128;8.775387996;8.699720631;7.771677424;7.604000674;8.894243461;7.845029757;8.159828495;8.549120196;7.771866139;8.792150158;7.723050761;8.75081979;9.063727529;7.517187029;9.530404978;7.674292561;8.198536515;9.551407977;9.200906111;8.477525297;7.968594253;8.520755609;8.385605845;8.761102841;8.128205624;10.29448663;8.276090391;8.25880644;8.456896126;8.847342166;9.030889611;8.126592774;9.403564298;8.609111019;9.013304946;7.393680714;8.038948148;7.938543684;8.692814672;8.382357546;8.619042156;8.340302481;7.7836115;7.365123772;9.302237157;8.8942811;8.618556298;8.064894664;7.622360961;8.297016118;7.930660137;9.47470932;8.232197659;9.301235132;7.977008076;8.060762653;7.838000233;8.691348441;9.59020139;8.194402491;7.946357341;7.623811857;9.014019205;9.200901818;9.039194652;7.797717731;7.537963257;7.913939232;7.728372022;8.868786022;8.470320002;8.731103525;9.149018022;9.679252865;9.088503073;8.044143102;8.279967804;8.238243567;8.978899193;8.676578495;7.387434757;6.993749339;7.898165586;6.69726597;8.520909422;7.991843393;8.548193493;8.433870732;8.629251438;8.533789626;8.788708484;10.06873671;8.383042538;8.435677955;7.479771477;8.243626789;9.175625315;7.936904556;8.406484872;8.614240187;8.072060807;8.300151746;9.179464626;8.376618152;7.770511082;9.776042246;8.553501092;7.95403411;7.813775037;7.903673222;7.718618924;8.522609901;8.660697923;7.858188313;9.588121554;8.938029473;10.12222933;9.477448189;7.989624183;8.402175597;8.675592508;7.479978502;9.084060824;8.263752546;7.655170298;8.90160801;8.583232393;7.672801259;8.727015543;9.193523572;9.194740282;9.066126053;9.60799657;8.578464596;8.882886011;9.611567156;8.413368009;8.254203124;8.841206562;8.499749701;9.516542187;8.133196588;9.055266738;8.993953861;8.568122422;9.324440164;8.730241547;9.050001342;8.231318643;7.682821433;7.602940362;8.940390111;8.412187112;8.932966737;8.71401451;9.347296622;8.832137159;8.476521384;7.561472037;9.363732715;7.491571641;8.443697631;8.396602686;8.567207703;9.392499513;9.421405549;7.729455668;8.19816878;8.111379395;8.468097277;7.531995214;9.326428934;8.320565799;8.10225845;8.061376116;8.475774724;9.504724805;9.153870641;8.645935143;8.493849435;7.74518427;8.306457749;7.209094372;7.800250574;6.942080184;7.063827675;8.23037875;8.319957909;7.796404389;8.925493576;9.037988837;10.108671;9.640785775;9.828392949;6.937846565;9.361568151;8.784243237;6.810722996;7.446177245;8.908566788;8.530595292;8.299017281;8.113140719;7.87727117;7.365765141;8.133170595;8.367092903;8.403359125;8.463111723;8.815111673;7.623840771;7.01892946;8.846855864;7.253928868;9.872259024;8.180471104;8.129885612;8.44666553;7.802730092;7.862695741;9.056973818;8.961531466;7.721008675;7.618787649;7.718996373;9.343077179;7.322819048;8.908484625;8.163824367;8.13531041;8.598779871;9.165810714;9.195477904;7.144686589;7.314575068;9.15512041;9.721779926;8.756694221;8.776600058;7.59359909;7.578988109;8.845586357;8.054768572;8.619682269;6.770419237;8.7580179;7.82335689;9.292897739;8.442275955;8.369750005;8.721485294;8.208659887;7.819602518;8.114873899;7.785151703;9.540789786;8.339797964;7.95411475;8.699705326;7.690692786;7.826030951;8.872033268;6.953344044;7.246945652;8.133115749;7.866862967;8.581501047;9.331308447;8.602115022;8.390142756;7.827950776;9.228735535;7.785243865;8.267432994;8.371356849;7.6597459;8.406718095;8.138551563;8.749882397
